experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,interval_time,path_number,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
guidance_experiment,shed-1a4755f9-ae45-4676-8861-3473d8b6243e,1,1,1,1,10.24298,25.41887,5,1,guidance_experiment/shed-1a4755f9-ae45-4676-8861-3473d8b6243e/S001/trackers/trainee_right_stylus_movement_T001.csv,guidance_experiment/shed-1a4755f9-ae45-4676-8861-3473d8b6243e/S001/trackers/mentor_left_stylus_movement_T001.csv
