experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,interval_time,path_number,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
guidance_experiment,data-9cefd634-5ba9-4e08-a161-62f1b13c616d,1,1,1,1,12.07737,25.12519,,1,guidance_experiment/data-9cefd634-5ba9-4e08-a161-62f1b13c616d/S001/trackers/trainee_right_stylus_movement_T001.csv,guidance_experiment/data-9cefd634-5ba9-4e08-a161-62f1b13c616d/S001/trackers/mentor_left_stylus_movement_T001.csv
