experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
reaching,dill-0cfbb5a3-9b04-4a28-9a89-d300fb158950,1,1,1,1,11.74464,20.8,0,reaching/dill-0cfbb5a3-9b04-4a28-9a89-d300fb158950/S001/trackers/trainee_right_stylus_movement_T001.csv,reaching/dill-0cfbb5a3-9b04-4a28-9a89-d300fb158950/S001/trackers/mentor_left_stylus_movement_T001.csv
reaching,dill-0cfbb5a3-9b04-4a28-9a89-d300fb158950,1,2,1,2,22.76431,27.2964,0,reaching/dill-0cfbb5a3-9b04-4a28-9a89-d300fb158950/S001/trackers/trainee_right_stylus_movement_T002.csv,reaching/dill-0cfbb5a3-9b04-4a28-9a89-d300fb158950/S001/trackers/mentor_left_stylus_movement_T002.csv
