time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
10.62541,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.63309,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.64426,0,1.244464,2.80571,335.5656,180.0514,210.1733
10.64845,0,1.244464,2.80571,335.5656,180.0514,210.1733
10.65386,0,1.244464,2.80571,335.5656,180.0514,210.1733
10.65825,0,1.244464,2.80571,335.5656,180.0514,210.1733
10.66242,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.6686,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.67244,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.677,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.6809,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.68584,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.68961,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.69401,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.69808,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.70212,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.70822,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.71195,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.71622,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.7201,0,1.244464,2.80571,335.6388,180.1077,210.2024
10.72485,0,1.244464,2.80571,335.6388,180.1077,210.2024
10.73454,0,1.244464,2.80571,335.6388,180.1077,210.2024
10.73949,0,1.244464,2.80571,335.6388,180.1077,210.2024
10.74361,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.74911,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.75377,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.75787,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.76225,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.76803,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.77213,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.77587,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.77972,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.78439,0,1.244464,2.80571,335.5656,180.1077,210.2024
10.78892,0,1.244464,2.80571,335.5656,180.1077,210.2024
10.79278,0,1.244464,2.80571,335.5656,180.1077,210.2024
10.79672,0,1.244464,2.80571,335.5656,180.1077,210.2024
10.80128,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.80566,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.80939,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.8134,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.81777,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.8215,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.82584,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.82946,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.83455,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.84145,0,1.244464,2.80571,335.6389,179.9952,210.2174
10.84802,0,1.244464,2.80571,335.6389,179.9952,210.2174
10.85319,0,1.244464,2.80571,335.6389,179.9952,210.2174
10.85739,0,1.244464,2.80571,335.6389,179.9952,210.2174
10.86122,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.86696,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.87055,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.87435,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.87862,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.88298,0,1.244465,2.80571,335.5656,180.0514,210.1733
10.88881,0,1.244464,2.80571,335.5656,180.0514,210.1733
10.89253,0,1.244464,2.80571,335.5656,180.0514,210.1733
10.89674,0,1.244464,2.80571,335.5656,180.0514,210.1733
10.90101,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.90503,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.90878,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.91311,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.91728,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.92113,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.92531,0,1.244464,2.80571,335.6389,180.0515,210.1732
10.92922,0,1.244464,2.80571,335.6389,180.0515,210.1732
