experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
reaching,chew-a92a4c90-0026-4ed9-9033-8ee09a13c07e,1,1,1,1,12.98589,19.42,0,reaching/chew-a92a4c90-0026-4ed9-9033-8ee09a13c07e/S001/trackers/trainee_right_stylus_movement_T001.csv,reaching/chew-a92a4c90-0026-4ed9-9033-8ee09a13c07e/S001/trackers/mentor_left_stylus_movement_T001.csv
reaching,chew-a92a4c90-0026-4ed9-9033-8ee09a13c07e,1,2,1,2,22.9844,36.14,0,reaching/chew-a92a4c90-0026-4ed9-9033-8ee09a13c07e/S001/trackers/trainee_right_stylus_movement_T002.csv,reaching/chew-a92a4c90-0026-4ed9-9033-8ee09a13c07e/S001/trackers/mentor_left_stylus_movement_T002.csv
