experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,right_stylus_movement_location_0,left_stylus_movement_location_0
reaching,prong-944ff85a-148a-423d-81c3-85f9f81b6ae5,1,1,1,1,182.262,280,0,reaching/prong-944ff85a-148a-423d-81c3-85f9f81b6ae5/S001/trackers/right_stylus_movement_T001.csv,reaching/prong-944ff85a-148a-423d-81c3-85f9f81b6ae5/S001/trackers/left_stylus_movement_T001.csv
