experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
reaching,spoil-64a819bf-2ac1-4a94-9262-2808c9c6253b,1,1,1,1,15.24762,65.5,0,reaching/spoil-64a819bf-2ac1-4a94-9262-2808c9c6253b/S001/trackers/trainee_right_stylus_movement_T001.csv,reaching/spoil-64a819bf-2ac1-4a94-9262-2808c9c6253b/S001/trackers/mentor_left_stylus_movement_T001.csv
reaching,spoil-64a819bf-2ac1-4a94-9262-2808c9c6253b,1,2,1,2,69.38701,106.2167,0,reaching/spoil-64a819bf-2ac1-4a94-9262-2808c9c6253b/S001/trackers/trainee_right_stylus_movement_T002.csv,reaching/spoil-64a819bf-2ac1-4a94-9262-2808c9c6253b/S001/trackers/mentor_left_stylus_movement_T002.csv
