experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
reaching,mama-da918f4a-cca6-4d13-a6ad-3c06cbed53ea,1,1,1,1,25.18306,53.72,0,reaching/mama-da918f4a-cca6-4d13-a6ad-3c06cbed53ea/S001/trackers/trainee_right_stylus_movement_T001.csv,reaching/mama-da918f4a-cca6-4d13-a6ad-3c06cbed53ea/S001/trackers/mentor_left_stylus_movement_T001.csv
reaching,mama-da918f4a-cca6-4d13-a6ad-3c06cbed53ea,1,2,1,2,56.68209,62.34,0,reaching/mama-da918f4a-cca6-4d13-a6ad-3c06cbed53ea/S001/trackers/trainee_right_stylus_movement_T002.csv,reaching/mama-da918f4a-cca6-4d13-a6ad-3c06cbed53ea/S001/trackers/mentor_left_stylus_movement_T002.csv
reaching,mama-da918f4a-cca6-4d13-a6ad-3c06cbed53ea,1,3,1,3,67.00243,69.28,0,reaching/mama-da918f4a-cca6-4d13-a6ad-3c06cbed53ea/S001/trackers/trainee_right_stylus_movement_T003.csv,reaching/mama-da918f4a-cca6-4d13-a6ad-3c06cbed53ea/S001/trackers/mentor_left_stylus_movement_T003.csv
