experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,interval_time,path_number,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
guidance_experiment,taco-b70889ed-fa07-43c4-b5a2-2807de25f5d5,1,1,1,1,13.56696,21.3,5,1,guidance_experiment/taco-b70889ed-fa07-43c4-b5a2-2807de25f5d5/S001/trackers/trainee_right_stylus_movement_T001.csv,guidance_experiment/taco-b70889ed-fa07-43c4-b5a2-2807de25f5d5/S001/trackers/mentor_left_stylus_movement_T001.csv
guidance_experiment,taco-b70889ed-fa07-43c4-b5a2-2807de25f5d5,1,2,1,2,26.82275,35.18,5,1,guidance_experiment/taco-b70889ed-fa07-43c4-b5a2-2807de25f5d5/S001/trackers/trainee_right_stylus_movement_T002.csv,guidance_experiment/taco-b70889ed-fa07-43c4-b5a2-2807de25f5d5/S001/trackers/mentor_left_stylus_movement_T002.csv
