experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,interval_time,path_number,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
guidance_experiment,bats-0fbdc47a-be0d-4f6b-a01a-259a4f89092d,1,1,1,1,7.723158,9.719999,5,1,guidance_experiment/bats-0fbdc47a-be0d-4f6b-a01a-259a4f89092d/S001/trackers/trainee_right_stylus_movement_T001.csv,guidance_experiment/bats-0fbdc47a-be0d-4f6b-a01a-259a4f89092d/S001/trackers/mentor_left_stylus_movement_T001.csv
guidance_experiment,bats-0fbdc47a-be0d-4f6b-a01a-259a4f89092d,1,2,1,2,11.44404,12.98,5,1,guidance_experiment/bats-0fbdc47a-be0d-4f6b-a01a-259a4f89092d/S001/trackers/trainee_right_stylus_movement_T002.csv,guidance_experiment/bats-0fbdc47a-be0d-4f6b-a01a-259a4f89092d/S001/trackers/mentor_left_stylus_movement_T002.csv
