time,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z
14.04158,-0.051504,2.05005,-1.532542,317.6551,194.3119,284.2752
14.04712,-0.051504,2.05005,-1.532542,317.6551,194.3119,284.2752
14.0499,-0.051504,2.05005,-1.532542,317.6551,194.3119,284.2752
14.0528,-0.051504,2.05005,-1.532542,317.6551,194.3119,284.2752
14.05567,-0.051504,2.05005,-1.532542,317.6551,194.3119,284.2752
14.05982,-0.051504,2.05005,-1.532542,317.6551,194.3119,284.2752
14.06327,-0.051488,2.05005,-1.529966,317.5992,194.225,284.3078
14.06712,-0.051488,2.05005,-1.529966,317.5992,194.225,284.3078
14.07594,-0.051488,2.05005,-1.529966,317.5992,194.225,284.3078
14.07865,-0.051488,2.05005,-1.529966,317.5992,194.225,284.3078
14.08133,-0.054903,2.05005,-1.527368,317.6218,194.2435,284.3154
14.08684,-0.054903,2.05005,-1.527368,317.6218,194.2435,284.3154
14.09027,-0.054903,2.05005,-1.527368,317.6218,194.2435,284.3154
14.09349,-0.054903,2.05005,-1.527368,317.6218,194.2435,284.3154
14.09641,-0.054903,2.05005,-1.527368,317.6218,194.2435,284.3154
14.09946,-0.054903,2.05005,-1.527368,317.6218,194.2435,284.3154
14.10312,-0.058281,2.05005,-1.519614,317.5886,194.1751,284.3554
14.10785,-0.058281,2.05005,-1.519614,317.5886,194.1751,284.3554
14.1107,-0.058281,2.05005,-1.519614,317.5886,194.1751,284.3554
14.11381,-0.058281,2.05005,-1.519614,317.5886,194.1751,284.3554
14.11705,-0.058281,2.05005,-1.519614,317.5886,194.1751,284.3554
14.12077,-0.061575,2.05005,-1.50154,317.843,194.1501,284.421
14.12402,-0.061575,2.05005,-1.50154,317.843,194.1501,284.421
14.12719,-0.061575,2.05005,-1.50154,317.843,194.1501,284.421
14.13069,-0.061575,2.05005,-1.50154,317.843,194.1501,284.421
14.13359,-0.061575,2.05005,-1.50154,317.843,194.1501,284.421
14.1371,-0.061575,2.05005,-1.50154,317.843,194.1501,284.421
14.14008,-0.071771,2.05005,-1.493717,317.8435,194.3035,284.4079
14.1438,-0.071771,2.05005,-1.493717,317.8435,194.3035,284.4079
14.1469,-0.071771,2.05005,-1.493717,317.8435,194.3035,284.4079
14.15018,-0.071771,2.05005,-1.493717,317.8435,194.3035,284.4079
14.15298,-0.071771,2.05005,-1.493717,317.8435,194.3035,284.4079
14.15566,-0.071771,2.05005,-1.493717,317.8435,194.3035,284.4079
14.15864,-0.071771,2.05005,-1.493717,317.8435,194.3035,284.4079
14.16242,-0.081794,2.05005,-1.470382,317.9969,194.2495,284.4901
14.16786,-0.081794,2.05005,-1.470382,317.9969,194.2495,284.4901
14.17187,-0.081794,2.05005,-1.470382,317.9969,194.2495,284.4901
14.17593,-0.081794,2.05005,-1.470382,317.9969,194.2495,284.4901
14.17914,-0.081794,2.05005,-1.470382,317.9969,194.2495,284.4901
14.18233,-0.091874,2.05005,-1.457352,318.1277,194.2011,284.564
14.18667,-0.091874,2.05005,-1.457352,318.1277,194.2011,284.564
14.18968,-0.091874,2.05005,-1.457352,318.1277,194.2011,284.564
14.19249,-0.091874,2.05005,-1.457352,318.1277,194.2011,284.564
14.19576,-0.091874,2.05005,-1.457352,318.1277,194.2011,284.564
14.19918,-0.091874,2.05005,-1.457352,318.1277,194.2011,284.564
14.20211,-0.102062,2.05005,-1.455617,318.1837,194.4405,284.5201
14.20776,-0.102062,2.05005,-1.455617,318.1837,194.4405,284.5201
14.21084,-0.102062,2.05005,-1.455617,318.1837,194.4405,284.5201
14.21418,-0.102062,2.05005,-1.455617,318.1837,194.4405,284.5201
14.21713,-0.102062,2.05005,-1.455617,318.1837,194.4405,284.5201
14.22009,-0.105464,2.05005,-1.455575,318.1054,194.3826,284.5442
14.22357,-0.105464,2.05005,-1.455575,318.1054,194.3826,284.5442
14.22669,-0.105464,2.05005,-1.455575,318.1054,194.3826,284.5442
14.23026,-0.105464,2.05005,-1.455575,318.1054,194.3826,284.5442
14.23292,-0.105464,2.05005,-1.455575,318.1054,194.3826,284.5442
14.2356,-0.105464,2.05005,-1.455575,318.1054,194.3826,284.5442
14.23833,-0.105464,2.05005,-1.455575,318.1054,194.3826,284.5442
14.24102,-0.105497,2.05005,-1.45816,318.161,194.469,284.5127
14.24695,-0.105497,2.05005,-1.45816,318.161,194.469,284.5127
14.24975,-0.105497,2.05005,-1.45816,318.161,194.469,284.5127
14.25253,-0.105497,2.05005,-1.45816,318.161,194.469,284.5127
14.25521,-0.105497,2.05005,-1.45816,318.161,194.469,284.5127
14.25808,-0.105497,2.05005,-1.45816,318.161,194.469,284.5127
