experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
reaching,taper-0e334fb6-3ddb-442b-a66d-503524e23a1d,1,1,1,1,11.60121,39.7,0,reaching/taper-0e334fb6-3ddb-442b-a66d-503524e23a1d/S001/trackers/trainee_right_stylus_movement_T001.csv,reaching/taper-0e334fb6-3ddb-442b-a66d-503524e23a1d/S001/trackers/mentor_left_stylus_movement_T001.csv
reaching,taper-0e334fb6-3ddb-442b-a66d-503524e23a1d,1,2,1,2,48.68215,60.18,0,reaching/taper-0e334fb6-3ddb-442b-a66d-503524e23a1d/S001/trackers/trainee_right_stylus_movement_T002.csv,reaching/taper-0e334fb6-3ddb-442b-a66d-503524e23a1d/S001/trackers/mentor_left_stylus_movement_T002.csv
