experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,interval_time,path_number,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
guidance_experiment,rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9,1,1,1,1,10.34081,12.02,5,1,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/trainee_right_stylus_movement_T001.csv,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/mentor_left_stylus_movement_T001.csv
guidance_experiment,rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9,1,2,1,2,13.70374,14.74,5,1,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/trainee_right_stylus_movement_T002.csv,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/mentor_left_stylus_movement_T002.csv
guidance_experiment,rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9,1,3,2,1,16.30569,17.08,5,2,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/trainee_right_stylus_movement_T003.csv,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/mentor_left_stylus_movement_T003.csv
guidance_experiment,rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9,1,4,2,2,18.28853,19.12,5,2,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/trainee_right_stylus_movement_T004.csv,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/mentor_left_stylus_movement_T004.csv
guidance_experiment,rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9,1,5,3,1,20.54442,21.52,6,3,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/trainee_right_stylus_movement_T005.csv,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/mentor_left_stylus_movement_T005.csv
guidance_experiment,rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9,1,6,3,2,22.88552,23.84,6,3,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/trainee_right_stylus_movement_T006.csv,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/mentor_left_stylus_movement_T006.csv
guidance_experiment,rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9,1,7,4,1,25.08374,25.9,6,1,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/trainee_right_stylus_movement_T007.csv,guidance_experiment/rhyme-66bbfef6-4d34-443a-bb53-6e76982262d9/S001/trackers/mentor_left_stylus_movement_T007.csv
