experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
reaching,raft-ca456d4b-2425-47a0-b5f6-a3c2f242f6e5,1,1,1,1,5.920234,7.92,0,reaching/raft-ca456d4b-2425-47a0-b5f6-a3c2f242f6e5/S001/trackers/trainee_right_stylus_movement_T001.csv,reaching/raft-ca456d4b-2425-47a0-b5f6-a3c2f242f6e5/S001/trackers/mentor_left_stylus_movement_T001.csv
reaching,raft-ca456d4b-2425-47a0-b5f6-a3c2f242f6e5,1,2,1,2,9.402358,10.54,0,reaching/raft-ca456d4b-2425-47a0-b5f6-a3c2f242f6e5/S001/trackers/trainee_right_stylus_movement_T002.csv,reaching/raft-ca456d4b-2425-47a0-b5f6-a3c2f242f6e5/S001/trackers/mentor_left_stylus_movement_T002.csv
reaching,raft-ca456d4b-2425-47a0-b5f6-a3c2f242f6e5,1,3,1,3,12.06198,14.44916,0,reaching/raft-ca456d4b-2425-47a0-b5f6-a3c2f242f6e5/S001/trackers/trainee_right_stylus_movement_T003.csv,reaching/raft-ca456d4b-2425-47a0-b5f6-a3c2f242f6e5/S001/trackers/mentor_left_stylus_movement_T003.csv
