experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
reaching,rust-55a8f0ca-ef6b-4511-affb-5b9c9a901fa4,1,1,1,1,9.706812,11.46,0,reaching/rust-55a8f0ca-ef6b-4511-affb-5b9c9a901fa4/S001/trackers/trainee_right_stylus_movement_T001.csv,reaching/rust-55a8f0ca-ef6b-4511-affb-5b9c9a901fa4/S001/trackers/mentor_left_stylus_movement_T001.csv
reaching,rust-55a8f0ca-ef6b-4511-affb-5b9c9a901fa4,1,2,1,2,14.04158,15.52,0,reaching/rust-55a8f0ca-ef6b-4511-affb-5b9c9a901fa4/S001/trackers/trainee_right_stylus_movement_T002.csv,reaching/rust-55a8f0ca-ef6b-4511-affb-5b9c9a901fa4/S001/trackers/mentor_left_stylus_movement_T002.csv
reaching,rust-55a8f0ca-ef6b-4511-affb-5b9c9a901fa4,1,3,1,3,17.48156,18.6,0,reaching/rust-55a8f0ca-ef6b-4511-affb-5b9c9a901fa4/S001/trackers/trainee_right_stylus_movement_T003.csv,reaching/rust-55a8f0ca-ef6b-4511-affb-5b9c9a901fa4/S001/trackers/mentor_left_stylus_movement_T003.csv
