experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,interval_time,path_number,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
guidance_experiment,nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d,1,1,1,1,10.36979,37.84,5,1,guidance_experiment/nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d/S001/trackers/trainee_right_stylus_movement_T001.csv,guidance_experiment/nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d/S001/trackers/mentor_left_stylus_movement_T001.csv
guidance_experiment,nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d,1,2,1,2,41.24341,43.7,5,1,guidance_experiment/nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d/S001/trackers/trainee_right_stylus_movement_T002.csv,guidance_experiment/nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d/S001/trackers/mentor_left_stylus_movement_T002.csv
guidance_experiment,nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d,1,3,2,1,45.88237,47.94,5,2,guidance_experiment/nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d/S001/trackers/trainee_right_stylus_movement_T003.csv,guidance_experiment/nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d/S001/trackers/mentor_left_stylus_movement_T003.csv
guidance_experiment,nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d,1,4,2,2,51.147,52.76,5,2,guidance_experiment/nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d/S001/trackers/trainee_right_stylus_movement_T004.csv,guidance_experiment/nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d/S001/trackers/mentor_left_stylus_movement_T004.csv
guidance_experiment,nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d,1,5,3,1,55.16807,56.84,6,3,guidance_experiment/nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d/S001/trackers/trainee_right_stylus_movement_T005.csv,guidance_experiment/nerd-81b968fb-707b-4c91-a93c-988dd9d5d47d/S001/trackers/mentor_left_stylus_movement_T005.csv
