experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,right_stylus_movement_location_0,left_stylus_movement_location_0
reaching,islam-57dc8308-81c2-4fc2-8bc8-13400cdb890f,1,1,1,1,35.96122,43.46,0,reaching/islam-57dc8308-81c2-4fc2-8bc8-13400cdb890f/S001/trackers/right_stylus_movement_T001.csv,reaching/islam-57dc8308-81c2-4fc2-8bc8-13400cdb890f/S001/trackers/left_stylus_movement_T001.csv
