experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
reaching,crawl-0d652dc6-64bf-4079-8d72-afc22020aef2,1,1,1,1,10.76457,15.74,0,reaching/crawl-0d652dc6-64bf-4079-8d72-afc22020aef2/S001/trackers/trainee_right_stylus_movement_T001.csv,reaching/crawl-0d652dc6-64bf-4079-8d72-afc22020aef2/S001/trackers/mentor_left_stylus_movement_T001.csv
reaching,crawl-0d652dc6-64bf-4079-8d72-afc22020aef2,1,2,1,2,17.88265,18.74,0,reaching/crawl-0d652dc6-64bf-4079-8d72-afc22020aef2/S001/trackers/trainee_right_stylus_movement_T002.csv,reaching/crawl-0d652dc6-64bf-4079-8d72-afc22020aef2/S001/trackers/mentor_left_stylus_movement_T002.csv
