experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
reaching,crown-dd93ef34-17a2-4a77-ac52-76fcd81c93cd,1,1,1,1,14.9839,18.92,0,reaching/crown-dd93ef34-17a2-4a77-ac52-76fcd81c93cd/S001/trackers/trainee_right_stylus_movement_T001.csv,reaching/crown-dd93ef34-17a2-4a77-ac52-76fcd81c93cd/S001/trackers/mentor_left_stylus_movement_T001.csv
reaching,crown-dd93ef34-17a2-4a77-ac52-76fcd81c93cd,1,2,1,2,26.76558,28.66,0,reaching/crown-dd93ef34-17a2-4a77-ac52-76fcd81c93cd/S001/trackers/trainee_right_stylus_movement_T002.csv,reaching/crown-dd93ef34-17a2-4a77-ac52-76fcd81c93cd/S001/trackers/mentor_left_stylus_movement_T002.csv
reaching,crown-dd93ef34-17a2-4a77-ac52-76fcd81c93cd,1,3,1,3,30.68474,32.38,0,reaching/crown-dd93ef34-17a2-4a77-ac52-76fcd81c93cd/S001/trackers/trainee_right_stylus_movement_T003.csv,reaching/crown-dd93ef34-17a2-4a77-ac52-76fcd81c93cd/S001/trackers/mentor_left_stylus_movement_T003.csv
