experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
reaching,wish-d655f5fd-c948-4215-9cad-05338c709e9b,1,1,1,1,8.34209,9.559999,0,reaching/wish-d655f5fd-c948-4215-9cad-05338c709e9b/S001/trackers/trainee_right_stylus_movement_T001.csv,reaching/wish-d655f5fd-c948-4215-9cad-05338c709e9b/S001/trackers/mentor_left_stylus_movement_T001.csv
reaching,wish-d655f5fd-c948-4215-9cad-05338c709e9b,1,2,1,2,11.00495,11.88,0,reaching/wish-d655f5fd-c948-4215-9cad-05338c709e9b/S001/trackers/trainee_right_stylus_movement_T002.csv,reaching/wish-d655f5fd-c948-4215-9cad-05338c709e9b/S001/trackers/mentor_left_stylus_movement_T002.csv
