experiment,ppid,session_num,trial_num,block_num,trial_num_in_block,start_time,end_time,vmr_angle,trainee_right_stylus_movement_location_0,mentor_left_stylus_movement_location_0
reaching,rash-a806265c-93dc-4b9c-8e04-82b16616874a,1,1,1,1,10.60286,15.18,0,reaching/rash-a806265c-93dc-4b9c-8e04-82b16616874a/S001/trackers/trainee_right_stylus_movement_T001.csv,reaching/rash-a806265c-93dc-4b9c-8e04-82b16616874a/S001/trackers/mentor_left_stylus_movement_T001.csv
reaching,rash-a806265c-93dc-4b9c-8e04-82b16616874a,1,2,1,2,19.20383,23.66,0,reaching/rash-a806265c-93dc-4b9c-8e04-82b16616874a/S001/trackers/trainee_right_stylus_movement_T002.csv,reaching/rash-a806265c-93dc-4b9c-8e04-82b16616874a/S001/trackers/mentor_left_stylus_movement_T002.csv
